name,runway,time,city,money,brand
途安 2011款 1.4 TSI手动5座 智臻版,7.55,2011,长春,7.50,大众
帕萨特 2005款 领驭 1.8T 手动舒适型,11.26,2007,兰州,3.98,大众
捷达 2004款 GIF 1.6L 手动豪华型,8.83,2004,昆明,1.86,大众
宝来 2013款 1.6L 自动 舒适型,3.20,2013,贵阳,7.38,大众
速腾 2006款 1.8T/5V 手自一体时尚型,9.35,2007,成都,4.30,大众
宝来 2013款 1.6L 手动 舒适型,4.18,2013,银川,7.30,大众
高尔夫 2012款 1.4T 自动舒适型,4.75,2012,北京,8.50,大众
桑塔纳 2008款 志俊 1.8MT 舒适型,8.65,2008,兰州,3.30,大众
捷达 2005款 CIF 手动舒适型,9.00,2006,昆明,2.20,大众
甲壳虫 2007款 自动版(3门)豪华型,9.00,2007,长沙,6.28,大众
宝来 2013款 1.6L 自动 舒适型,2.90,2015,石家庄,8.60,大众
帕萨特 2007款 领驭 2.0L MFI手动标准型,5.53,2010,郑州,4.80,大众
途安 2005款 1.8T 5座自动豪华型,8.07,2006,大连,5.98,大众
POLO 2007款 Cross 1.6 MT,4.75,2011,昆明,4.68,大众
捷达 2009款 CIF-P 1.6L 手动伙伴精英版,7.00,2009,济南,2.35,大众
帕萨特 2011款 1.4T 自动 尊荣版,4.32,2013,成都,13.48,大众
速腾 2009款 1.6L/2V 自动 时尚型,5.77,2010,乌鲁木齐,5.80,大众
途安 2013款 1.4T 自动 睿智版 5座,5.20,2013,太原,9.50,大众
高尔夫 2012款 1.4T 自动豪华型,6.26,2012,呼和浩特,8.60,大众
捷达 2012款 伙伴,6.10,2013,哈尔滨,4.98,大众
迈腾 2013款 1.8T 手自一体 领先型,5.42,2013,临沂,14.50,大众
帕萨特 2011款 领驭 1.8T 自动尊品型,7.43,2011,呼和浩特,8.50,大众
捷达 2005款 捷达伙伴,14.10,2006,青岛,1.00,大众
迈腾 2011款 1.4TSI 精英型,8.10,2011,上海,8.50,大众
桑塔纳 2013款 1.6L 自动 风尚版,4.20,2014,西安,5.80,大众
迈腾 2011款 2.0TSI DSG豪华型,8.70,2011,上海,8.20,大众
帕萨特 2009款 领驭 1.8T 自动尊品型,6.53,2011,绵阳,8.98,大众
宝来 2011款 1.6L 自动 时尚型,6.60,2011,赣州,5.80,大众
朗逸 2011款 1.4TSI 手动品雅版,7.13,2012,呼和浩特,6.30,大众
捷达 2008款 CiF—P 伙伴,11.20,2008,天津,1.70,大众
朗逸 2008款 1.6L手动品悠版,9.22,2010,银川,4.90,大众
帕萨特 2007款 1.8T手动天窗增值型,13.10,2007,上海,2.50,大众
宝来 2008款 1.6L 手动舒适型,9.00,2009,西安,4.38,大众
速腾 2012款 1.4T 双离合 豪华型,6.30,2012,南宁,8.68,大众
宝来 2007款 两厢 1.6L 手动豪华型HL,9.60,2007,柳州,2.68,大众
宝来 2017款 1.6L 手自一体 舒适版,0.24,2017,厦门,10.98,大众
高尔夫 2012款 1.6L 手动 舒适型,3.50,2014,绵阳,7.58,大众
高尔夫 2015款 1.4TSI 自动舒适型,2.76,2015,成都,12.60,大众
速腾 2007款 1.6L 手自一体时尚型,8.33,2008,南宁,4.88,大众
迈腾 2007款 1.8TSI 手自一体豪华型,7.80,2008,绵阳,5.85,大众
帕萨特 2016款 280TSI DSG尊荣版,1.10,2017,赣州,16.98,大众
POLO 2009款 劲情 1.4L 手动时尚版,6.60,2010,太原,3.58,大众
POLO 2014款 1.4L 手动 风尚版,2.50,2015,上海,5.60,大众
POLO 2013款 1.6L 自动 豪华版,5.00,2012,西安,5.60,大众
高尔夫 2012款 1.6L 自动 豪华型,4.57,2013,惠州,9.98,大众
朗逸 2008款 1.6L自动品悠版,7.83,2009,保定,5.10,大众
甲壳虫 2010款 墨橘版 2.0舒适版,2.85,2009,西宁,7.00,大众
桑塔纳 2008款 志俊 1.8MT 休闲型,6.54,2010,呼和浩特,3.60,大众
POLO 2002款 1.4两厢手动舒适型,12.28,2002,昆明,1.68,大众
桑塔纳 2013款 1.6L 手动 风尚版,2.50,2014,石家庄,5.69,大众
高尔夫 2011款 1.4T 手动舒适型,5.95,2011,苏州,6.98,大众
桑塔纳 2007款 景畅 1.8 手动豪华型,10.05,2009,上海,2.50,大众
朗逸 2010款 1.6L 手动品悠进享版,8.88,2010,上海,4.30,大众
高尔夫 2012款 1.4T 自动舒适型,6.90,2012,长沙,7.98,大众
桑塔纳 2008款 志俊 1.8MT 舒适型,7.90,2011,常州,3.30,大众
朗逸 2013款 经典款 1.4TSI DSG 舒适版,5.36,2013,深圳,9.18,大众
迈腾 2007款 1.8TSI 手自一体豪华型,10.65,2007,沈阳,5.68,大众
宝来 2008款 1.6L 手动时尚型,7.59,2011,乌鲁木齐,5.30,大众
宝来 2011款 1.6L 自动 时尚型,9.05,2010,泉州,5.68,大众
捷达 2008款 CiF—P 伙伴,10.00,2009,西安,2.00,大众
速腾 2014款 1.4T 手动 豪华型,3.70,2015,哈尔滨,8.98,大众
途安 2008款 2.0L智享版 自动挡5座,9.20,2010,上海,4.60,大众
高尔夫 2010款 GTI 舒适版,7.30,2012,上海,12.50,大众
尚酷 2011款 2.0 TSI R -line,7.00,2012,上海,13.50,大众
速腾 2011款 1.4T 自动 技术型,7.82,2011,太原,6.48,大众
桑塔纳 2009款 志俊 1.8MT 汽油＋CNG双燃料型,8.60,2010,兰州,3.30,大众
POLO 2013款 1.4L 手动 风尚版,6.50,2013,贵阳,5.28,大众
POLO 2006款 劲情 1.6手动风尚版,9.00,2007,西安,2.98,大众
POLO 2009款 劲取 1.6L 自动雅致版,6.90,2009,西安,3.60,大众
高尔夫 2010款 GTI 舒适版,6.30,2011,上海,12.50,大众
大众CC 2010款 2.0T 尊贵型,6.85,2010,保定,12.70,大众
桑塔纳 2006款 3000 超越者 1.8手动舒适型,7.00,2007,西安,1.95,大众
POLO 2007款 Cross 1.6 AT,6.60,2008,贵阳,3.90,大众
高尔夫 2011款 1.4T 自动舒适型,5.29,2011,银川,7.50,大众
速腾 2006款 1.6L/2V 手动时尚型,10.30,2007,珠海,3.30,大众
甲壳虫 2014款 1.2 TSI 舒适型,3.60,2014,上海,13.68,大众
高尔夫(进口) 2011款 旅行版 1.4 Variant 1...,5.90,2011,北京,11.30,大众
宝来 2008款 1.6L 手动舒适型,7.90,2009,北京,4.50,大众
POLO 2013款 1.4L 手动 风尚版,4.62,2013,合肥,4.80,大众
POLO 2007款 劲情 1.4手动时尚版,6.70,2008,长春,2.48,大众
POLO 2002款 1.4两厢手动豪华型,12.00,2003,昆明,1.58,大众
迈腾 2007款 1.8TSI 手自一体豪华型,7.50,2008,西安,5.80,大众
朗逸 2015款 1.4TSI DSG 30周年纪念版,2.86,2015,苏州,9.30,大众
宝来 2006款 1.6L自动豪华型HL,9.42,2008,长春,4.80,大众
途观 2013款 1.4T 手动 蓝驱版,5.60,2013,苏州,10.58,大众
POLO 2014款 1.4L 手动 风尚版,2.57,2016,保定,5.60,大众
帕萨特 2003款 1.8T自动天窗版,15.00,2004,上海,1.74,大众
速腾 2009款 1.6L/2V 时尚型真皮版 手动,9.31,2009,保定,3.90,大众
蔚揽 2017款 380TSI 两驱 舒行版,0.58,2017,北京,25.80,大众
宝来 2013款 1.6L 自动 舒适型,3.10,2015,南京,8.40,大众
捷达 2005款 CIX 1.6L 手动伙伴,9.96,2007,兰州,2.00,大众
帕萨特 2014款 1.8T 双离合 尊雅版,3.81,2015,南宁,14.30,大众
帕萨特 2009款 领驭 1.8T 自动尊品型,8.70,2010,重庆,7.88,大众
桑塔纳 2013款 1.6L 手动 风尚版,3.90,2014,上海,4.88,大众
帕萨特 2011款 1.8T 自动 Highline 御尊版,8.60,2011,西安,12.80,大众
尚酷 2009款 1.4 TSI 豪华版,10.20,2010,泉州,10.98,大众
高尔夫 2004款 1.8L 手动舒适型,14.65,2005,长春,2.20,大众
POLO 2005款 1.6L 两厢Tiptronic自动型,15.00,2006,长沙,2.20,大众
尚酷 2011款 2.0 TSI 豪华版,8.30,2012,南京,13.18,大众
迈腾 2009款 1.8 TSI DSG手自一体豪华型,9.70,2009,哈尔滨,6.89,大众
途锐 2007款 V6豪华,11.41,2009,北京,20.80,大众
途观 2012款 1.8TSI 手自一体 前驱 菁英版,8.79,2011,长沙,12.80,大众
蔚领 2017款 1.4T 双离合 舒适版,1.10,2017,厦门,13.58,大众
POLO 2014款 1.4L 手动 风尚版,3.98,2014,贵阳,5.88,大众
速腾 2014款 1.6L 手自一体 舒适型,5.50,2014,西安,9.28,大众
迈腾 2011款 1.8TSI DSG豪华型,10.00,2010,绵阳,7.68,大众
凌渡 2015款 1.4T MT 280TSI  舒适版,3.20,2015,昆明,10.96,大众
途观 2010款 旗舰版 2.0TSI 手自一体 4MOTION,8.81,2010,临沂,10.90,大众
朗逸 2011款 1.4TSI DSG品雅版,7.33,2010,北京,5.80,大众
迈腾 2009款 1.8 TSI DSG手自一体豪华型,9.00,2009,杭州,7.60,大众
途安 2013款 1.4T 自动 睿智版 5座,5.54,2013,长春,9.80,大众
帕萨特 2007款 领驭 2.0L MFI手动标准型,9.00,2010,常州,5.00,大众
速腾 2012款 1.4T 双离合 时尚型,5.80,2013,合肥,8.98,大众
迈腾 2009款 1.8 TSI DSG手自一体舒适型,7.55,2009,昆明,8.38,大众
途观 2012款 1.8TSI 手自一体 四驱 菁英版,6.36,2012,石家庄,13.90,大众
宝来 2008款 1.6L 手动时尚型,7.78,2009,银川,4.10,大众
途观 2012款 1.8TSI 手自一体 前驱 都会版,6.75,2012,赣州,12.50,大众
POLO 2006款 劲情 1.4 MT时尚版,12.20,2007,珠海,2.80,大众
朗逸 2008款 1.6L自动品轩版,6.72,2010,银川,5.90,大众
帕萨特 2005款 领驭 1.8T 手动豪华型,12.80,2006,苏州,2.98,大众
朗逸 2013款 1.6L 自动 风尚版,2.00,2016,泉州,9.18,大众
桑塔纳 2008款 志俊 1.8MT 舒适型,8.00,2011,上海,3.98,大众
速腾 2012款 1.8T 双离合 旗舰型,5.63,2014,北京,12.30,大众
帕萨特 2009款 领驭 1.8T 自动尊品型,9.53,2010,贵阳,7.80,大众
高尔夫 2015款 1.6L 自动舒适型,3.90,2015,泉州,11.50,大众
宝来 2001款 1.8L 自动豪华型,18.11,2003,沈阳,1.78,大众
速腾 2016款 1.4T 双离合 230TSI 25周年纪念...,2.10,2016,苏州,11.39,大众
迈腾 2007款 1.8TSI 手自一体豪华型,11.10,2008,重庆,5.68,大众
朗逸 2008款 1.6L手动品轩版,10.28,2010,银川,5.38,大众
大众CC 2011款 1.8T 尊贵型,8.66,2011,湛江,13.80,大众
迈腾 2011款 1.4TSI 精英型,8.70,2011,佛山,7.60,大众
POLO 2013款 1.4L 手动 风尚版,5.45,2014,成都,5.48,大众
POLO 2013款 1.6L 自动 舒适版,6.97,2012,大连,5.98,大众
迈腾 2012款 2.0TSI DSG 尊贵型,7.12,2013,合肥,14.68,大众
凌渡 2015款 1.4T DSG 280TSI 舒适版,3.10,2016,合肥,13.88,大众
帕萨特 2009款 领驭 2.0L MFI 自动尊享型,10.00,2009,大连,4.90,大众
帕萨特 2009款 领驭 1.8T 手动尊品型,9.10,2010,贵阳,7.98,大众
高尔夫 2016款 1.4TSI 自动豪华型,2.07,2016,乌鲁木齐,14.00,大众
速腾 2006款 1.6L/2V 手自一体时尚型,11.86,2007,长沙,4.38,大众
帕萨特 2009款 领驭 1.8T 自动尊杰型,9.30,2010,上海,7.88,大众
桑塔纳 2007款 景畅 1.8 手动豪华型,7.40,2010,西安,3.20,大众
朗逸 2008款 2.0L手动品轩版,8.28,2009,贵阳,4.58,大众
桑塔纳 2013款 1.6L 手动 风尚版,5.70,2013,合肥,5.20,大众
途观 2010款 1.8TSI 手自一体 前驱 风尚版,8.70,2010,上海,10.98,大众
桑塔纳 2008款 志俊 1.8MT 休闲型,8.60,2010,乌鲁木齐,3.20,大众
速腾 2006款 2.0L/2V 手自一体舒适型,8.10,2010,沈阳,5.10,大众
速腾 2010款 1.8TSI/4V 自动 冠军版,9.20,2010,大连,6.60,大众
帕萨特 2009款 领驭 1.8T 自动尊品型,9.00,2010,上海,7.80,大众
途观 2010款 旗舰版 2.0TSI 手自一体 4MOTION,7.89,2011,成都,13.68,大众
甲壳虫 2015款 180TSI,2.30,2015,苏州,14.60,大众
高尔夫 2011款 1.6L 自动舒适型,8.19,2011,长沙,6.98,大众
迈腾 2012款 1.8T 手自一体 豪华型,7.12,2011,天津,11.98,大众
朗逸 2013款 1.6L 自动 舒适版,6.80,2013,沈阳,8.20,大众
大众CC 2016款 1.8T 双离合 尊贵版,1.82,2016,昆明,20.50,大众
宝来 2008款 1.6L 手动时尚型,8.24,2011,泉州,4.80,大众
途观 2012款 1.8TSI 手自一体 四驱 菁英版,5.32,2013,惠州,15.10,大众
POLO 2012款 Cross 1.6L 手自一体,5.00,2014,西安,9.10,大众
宝来 2008款 1.6L 手自一体时尚型,10.80,2010,银川,5.80,大众
捷达 2008款 CiF—P 伙伴,10.53,2009,沈阳,2.45,大众
大众CC 2015款 1.8T 双离合 豪华型,4.18,2015,成都,20.68,大众
帕萨特 2009款 领驭 2.0L MFI 自动尊享型,8.40,2011,西安,7.50,大众
帕萨特 2007款 领驭 2.0L MFI手动标准型,9.62,2011,成都,6.70,大众
途观 2010款 风尚版 1.8TSI 手自一体 4MOTION,8.60,2012,合肥,12.98,大众
POLO 2013款 1.4L 手动 风尚版,7.23,2013,临沂,4.58,大众
宝来 2008款 1.6L 自动豪华型,11.50,2008,沈阳,3.98,大众
POLO 2008款 劲取 1.4L 手动雅适版,11.96,2009,青岛,3.10,大众
途观 2015款 1.8TSI 手自一体 四驱 豪华版,5.10,2014,沈阳,17.50,大众
高尔夫 2016款 1.4TSI 25周年纪念版,2.13,2016,西安,12.98,大众
POLO 2009款 劲情 1.6 自动风尚版,10.35,2010,临沂,3.98,大众
甲壳虫 2007款 1.8T豪华型,10.09,2008,泉州,6.80,大众
帕萨特 2007款 领驭 1.8T 自动豪华型,8.60,2008,曲靖,7.38,大众
高尔夫 2014款 1.4TSI 自动舒适型,3.00,2015,郑州,11.60,大众
宝来 2011款 1.6L 自动 舒适型,6.53,2012,常州,5.80,大众
POLO 2014款 1.6L 自动 舒适版,3.60,2015,长沙,7.18,大众
帕萨特 2017款 330TSI 双离合 御尊版,0.73,2017,西安,20.60,大众
宝来 2002款 1.6L 自动基本型,16.30,2004,惠州,1.68,大众
迈腾(进口) 2008款 R36,9.47,2009,东莞,18.88,大众
帕萨特 2005款 领驭 1.8T 手动舒适型,12.00,2006,武汉,2.26,大众
高尔夫 2010款 GTI 舒适版,8.59,2010,沈阳,11.98,大众
速腾 2014款 1.6L 手自一体 舒适型,4.00,2014,武汉,8.90,大众
途观 2010款 菁英版 2.0TSI 手自一体 4MOTION,7.60,2010,沈阳,12.30,大众
帕萨特 2009款 领驭 1.8T 手动尊享型,9.00,2010,哈尔滨,5.58,大众
捷达 2005款 CIX 1.6L 手动伙伴,10.20,2008,武汉,1.28,大众
帕萨特 2014款 1.8T 双离合 御尊版,4.00,2014,沈阳,15.80,大众
途观 2015款 1.8TSI 手自一体 四驱 舒适版,2.00,2016,杭州,19.20,大众
POLO 2012款 Cross 1.6L 手自一体,7.29,2012,重庆,6.58,大众
帕萨特 2011款 V6 3.0L DSG 旗舰版,6.70,2012,赣州,14.15,大众
Tiguan 2014款 2.0 TSI 专享版,2.86,2016,青岛,22.38,大众
帕萨特 2009款 领驭 1.8T 自动尊杰型,11.88,2009,临沂,6.18,大众
宝来 2008款 1.6L 手动豪华型HL,9.56,2008,兰州,3.60,大众
宝来 2013款 1.6L 手动 时尚型,4.33,2014,沈阳,7.58,大众
迈腾 2013款 2.0T 手自一体 豪华型,5.20,2013,合肥,15.00,大众
途观 2012款 2.0TSI 手自一体 四驱 菁英版,7.60,2011,南宁,12.80,大众
大众CC(进口) 2009款 3.6L V6 顶配版,8.40,2011,常州,16.75,大众
高尔夫 2016款 1.6L 自动舒适型,2.20,2016,绵阳,11.98,大众
途观 2012款 1.8TSI 手自一体 前驱 菁英版,9.00,2012,南京,13.00,大众
速腾 2010款 1.4 TSI 自动 豪华型,11.99,2010,杭州,5.80,大众
尚酷 2015款 1.4TSI 风尚版,3.00,2016,太原,17.50,大众
朗逸 2013款 1.6L 自动 风尚版,5.77,2014,深圳,8.50,大众
帕萨特 2005款 领驭 1.8T 自动豪华型,15.80,2007,南京,3.75,大众
捷达 2012款 前卫,8.60,2012,长春,4.50,大众
帕萨特 2009款 领驭 2.0L MFI 自动尊享型,11.08,2009,沈阳,6.30,大众
POLO 2009款 劲情 1.6 自动风尚版,11.36,2010,中山,5.29,大众
迈腾 2015款 1.8T 手自一体 豪华型,4.83,2015,北京,16.80,大众
宝来 2012款 1.6L 手动 时尚超值版,7.20,2012,贵阳,4.98,大众
途安 2011款 1.4 TSI手动5座 智雅版,6.90,2012,西安,6.90,大众
帕萨特 2009款 领驭 1.8T 自动尊品型,12.88,2009,深圳,5.68,大众
POLO 2013款 1.4L 手动 风尚版,7.18,2013,绵阳,4.88,大众
帕萨特 2007款 领驭 1.8T 自动豪华型,11.38,2009,银川,6.50,大众
途观 2013款 1.8TSI 手自一体 两驱 豪华版,6.71,2013,青岛,14.98,大众
桑塔纳 2008款 志俊 1.8MT 舒适型,9.03,2012,临沂,3.70,大众
途观 2013款 2.0TSI 旗舰版 手自一体 四驱,6.10,2014,沈阳,17.90,大众
POLO 2008款 劲取 1.6L 手动雅致版,11.00,2009,银川,3.65,大众
大众CC 2011款 2.0T 豪华型,10.27,2011,呼和浩特,11.50,大众
Tiguan 2009款 2.0 TSI 豪华版,9.80,2009,长春,12.48,大众
朗逸 2013款 1.6L 自动 风尚版,4.90,2015,合肥,9.00,大众
迈腾 2015款 1.8T 手自一体 领先型,4.17,2015,临沂,16.60,大众
途锐 2011款 V6 TSI 豪华型,9.00,2011,昆明,34.80,大众
Tiguan 2009款 2.0 TSI 舒适版,10.10,2010,西宁,12.88,大众
大众CC 2011款 2.0T 豪华型,8.60,2012,常州,14.80,大众
途观 2010款 1.8TSI 手自一体 前驱 风尚版,9.25,2011,呼和浩特,12.30,大众
高尔夫 2014款 1.6L 自动舒适型,4.60,2015,武汉,10.98,大众
甲壳虫 2013款 1.4 TSI 时尚型,8.40,2012,长沙,13.38,大众
朗逸 2008款 1.6L自动品悠版,9.81,2010,深圳,5.18,大众
速腾 2012款 1.6L 手自一体  时尚型,7.78,2013,呼和浩特,8.70,大众
速腾 2009款 1.8TSI/4V 冠军版 手动,11.58,2009,长春,4.90,大众
宝来 2008款 1.6L 手动豪华型HL,12.00,2008,西安,3.50,大众
途锐 2007款 V6豪华,13.10,2008,兰州,18.68,大众
尚酷 2009款 1.4 TSI 豪华版,10.98,2010,银川,11.00,大众
速腾 2014款 1.6L 手动 舒适型,5.80,2014,石家庄,8.58,大众
途观 2010款 1.8TSI 手自一体 前驱 都会版,10.80,2011,杭州,10.80,大众
帕萨特 2011款 1.8T AT尊荣版,8.65,2012,临沂,11.20,大众
迈腾 2013款 1.8T 手自一体 豪华型,7.50,2013,常州,13.98,大众
途观 2012款 1.8TSI 手自一体 前驱 菁英版,8.30,2012,合肥,11.88,大众
高尔夫 2004款 1.6L 自动舒适型,19.60,2004,青岛,1.68,大众
帕萨特 2015款 1.8T 双离合 尊荣版,4.01,2015,合肥,15.38,大众
速腾 2015款 1.6L 手自一体 舒适型,3.00,2016,长沙,11.18,大众
迈腾 2012款 1.8T 手自一体 豪华型,8.60,2012,大连,13.20,大众
大众CC 2012款 1.8T 双离合 精英型,6.60,2013,昆明,15.20,大众
帕萨特 2011款 1.8T 自动 comfortline 尊荣版,8.69,2012,苏州,11.38,大众
途观 2013款 1.8TSI 手自一体 两驱 豪华版,6.80,2013,苏州,15.68,大众
帕萨特 2009款 领驭 1.8T 自动尊品型,12.60,2010,上海,7.80,大众
迈腾 2012款 1.8T 手自一体 舒适型,7.50,2013,西安,13.90,大众
捷达 2008款 CiF—P 伙伴,12.10,2008,长春,2.45,大众
大众CC 2011款 1.8T 豪华型,10.00,2011,上海,13.68,大众
朗逸 2013款 1.6L 手动 舒适版,8.49,2012,呼和浩特,7.40,大众
捷达 2009款 CIF-P 1.6L 手动伙伴精英版,10.85,2009,长春,2.89,大众
甲壳虫 2013款 1.2 TSI 舒适型,4.75,2014,上海,13.38,大众
高尔夫 2011款 1.4T 自动舒适型,8.01,2011,北京,7.20,大众
大众CC 2011款 2.0T 至尊型,7.70,2011,惠州,14.00,大众
POLO 2013款 1.6L 自动 舒适版,7.10,2012,常州,6.58,大众
朗逸 2008款 1.6L手动品雅版,11.05,2008,青岛,4.20,大众
途观 2010款 旗舰版 2.0TSI 手自一体 4MOTION,7.80,2011,苏州,14.48,大众
速腾 2007款 1.6L 手动时尚型,12.67,2007,贵阳,3.58,大众
Tiguan 2009款 2.0 TSI 豪华版,6.56,2011,上海,12.98,大众
高尔夫 2012款 1.6L 自动 舒适型,5.00,2014,济南,8.99,大众
迈腾 2013款 2.0T 手自一体 尊贵型,5.80,2013,哈尔滨,14.00,大众
宝来 2015款 质惠版 1.6L 自动时尚型,3.20,2015,长沙,8.98,大众
甲壳虫 2014款 1.2 TSI 时尚型,5.11,2013,无锡,12.98,大众
POLO 2009款 劲情 1.6 手动Sporty,7.78,2010,西宁,4.30,大众
迈腾 2013款 2.0T 手自一体 豪华型,6.45,2013,南京,14.80,大众
POLO 2013款 1.6L 自动 舒适版,7.07,2012,合肥,5.48,大众
POLO 2013款 1.6L 自动 豪华版,6.46,2013,柳州,7.18,大众
宝来 2014款 1.6L 自动 时尚型,5.40,2014,沈阳,7.20,大众
捷达 2013款 1.6L 手动时尚型,5.00,2014,西安,6.20,大众
帕萨特 2005款 领驭 1.8T 自动豪华型,12.00,2006,贵阳,4.18,大众
帕萨特 2007款 领驭 1.8T 自动VIP NAVI版,11.00,2008,大连,5.18,大众
朗逸 2015款 1.4TSI DSG 30周年纪念版,3.90,2015,大连,10.50,大众
途锐 2013款 3.0TSI X 十周年限量版,4.80,2014,深圳,45.80,大众
帕萨特 2003款 1.8T手自一体舒适天窗型,18.00,2003,大连,1.88,大众
甲壳虫 2014款 1.2 TSI 舒适型,2.30,2016,郑州,15.90,大众
POLO 2009款 劲取 1.6L 自动雅致版,7.51,2011,西宁,4.50,大众
迈腾 2012款 2.0T 手自一体 尊贵型,8.10,2011,哈尔滨,12.80,大众
途安 2008款 1.8T智尊版 自动挡5座,11.00,2008,苏州,5.50,大众
途锐 2007款 V6标配,12.00,2008,苏州,21.68,大众
高尔夫 2004款 1.6L 手动时尚型,15.80,2004,沈阳,1.85,大众
帕萨特 2013款 2.0T 双离合 至尊版,5.69,2013,北京,14.60,大众
途锐 2007款 V6基本型,10.00,2009,昆明,22.80,大众
宝来 2013款 1.6L 自动 舒适型,5.40,2014,大连,7.80,大众
速腾 2009款 1.6L 手动时尚型天窗版,9.00,2009,长春,4.70,大众
迈腾 2012款 1.8T 手自一体 领先型,7.35,2012,宜昌,11.98,大众
帕萨特 2015款 1.8T 双离合 御尊版,2.72,2016,北京,16.65,大众
迈腾 2009款 1.8 TSI DSG手自一体豪华型,9.80,2009,昆明,6.86,大众
帕萨特 2009款 领驭 1.8T 自动尊品型,9.30,2010,北京,7.40,大众
速腾 2009款 1.8TSI/4V 冠军版 自动,10.63,2009,天津,6.20,大众
朗逸 2008款 1.6L手动品轩版,10.00,2009,乌鲁木齐,4.50,大众
朗境 2014款 1.6L 手自一体,4.70,2014,沈阳,9.28,大众
途观 2010款 1.8TSI 手自一体 前驱 风尚版,9.78,2010,深圳,10.98,大众
甲壳虫 2007款 自动版(5门)豪华型,14.10,2007,广州,6.80,大众
途观 2012款 1.8TSI 手自一体 前驱 风尚版,8.00,2012,广州,12.38,大众
高尔夫 2010款 GTI 舒适版,9.10,2011,佛山,13.80,大众
